"158","Neighborhood Theater - Charlotte, NC","2004-04-16","1","2016-12-09 06:44:52","2016-12-09 06:44:52"
"159","Tasty World - Athens, GA","2004-04-21","1","2016-12-09 06:44:52","2016-12-09 06:44:52"
"160","Tasty World - Athens, GA","2004-04-27","1","2016-12-09 06:44:52","2016-12-09 06:44:52"
"161","Merlefest - Hillside Stage - Wilkesboro, NC","2004-04-29","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"162","Merlefest - Austin Stage - Wilkesboro, NC","2004-04-30","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"163","Merlefest - Lounge Stage - Wilkesboro, NC","2004-04-30","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"164","Merlefest - Americana Stage - Wilkesboro, NC","2004-04-30","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"165","Merlefest - Cabin Stage - Wilkesboro, NC","2004-05-01","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"166","Merlefest - Creekside Stage - Workshop - Wilkesboro, NC","2004-05-01","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"167","Merlefest - Hillside Stage - Wilkesboro, NC","2004-05-01","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"168","The Arts Center - Carrboro, NC","2004-05-07","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"169","Mountain View Jam - Elon, NC","2004-05-16","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"170","Summer on the Trade - Winston Salem, NC","2004-05-22","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"171","Rams Head - Annapolis, MD","2004-05-27","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"172","Andy's - Chestertown, MD","2004-05-28","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"173","The Handle Bar - Greenville, SC","2004-06-04","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"174","The Kentucky Speedway - Sparta, KY","2004-06-05","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"175","Country Music Fan Fair - Nashville, TN","2004-06-11","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"176","Minnesota Zoo Amphitheater - Apple Valley, MN","2004-06-19","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"177","Billy Blocks at Exit/In - Nashville, TN","2004-06-29","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"178","Grand Ole Opry - Opry Plaza Party - Nashville, TN","2004-07-03","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"179","The Garage - Winston Salem, NC","2004-07-15","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"180","Kings Barcade - Raleigh, NC","2004-07-16","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"181","9:30 Club - Washington, DC","2004-07-17","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"182","Private Show - NC","2004-07-20","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"183","??? - Decatur, GA","2004-07-22","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"184","Still Water Tap Room - Augusta, GA","2004-07-23","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"185","Soap Box Laundro Lounge - Wilmington, NC","2004-07-24","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"186","Two Wachovia Center - Weekend Warm Up - Charlotte, NC","2004-07-30","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"187","??? - Charlottesville, VA","2004-08-04","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"188","Andy's - Chestertown, MD","2004-08-05","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"189","Purple Fiddle - Thomas, WV","2004-08-06","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"190","??? - Sacramento, CA","2004-08-13","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"191","Grassfest 2004 - Kirkwood, CA","2004-08-15","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"192","??? - Lake Tahoe, CA","2004-08-00","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"193","Yagers - Old Folsom, CA","2004-08-00","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"194","??? - Fair Oaks, CA","2004-08-00","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"195","Private Show - NC","2004-08-21","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"196","Smith's Olde Bar - Atlanta, GA","2004-08-22","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"197","The Village Tavern - Mount Pleasant, SC","2004-08-26","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"198","Winthrop University - Byrnes Auditorium - Rock Hill, SC","2004-08-27","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"199","Chico's - Winterville, NC","2004-08-28","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"200","The Point - Bryn Mawr, PA","2004-09-08","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"201","Tower Records - In Store - Philadelphia, PA","2004-09-09","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"202","The Point - Bryn Mawr, PA","2004-09-09","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"203","Ashland Tea and Coffee - Ashland, VA","2004-09-10","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"204","??? - Charlottesville, VA","2004-09-23","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"205","Albino Skunk Bluegrass Festival - Greer, SC","2004-09-25","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"206","State Theater - Falls Church, VA","2004-10-01","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"207","The Living Room - Brooklyn, NY","2004-10-02","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"208","??? - Woodstock, NY","2004-10-03","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"209","The Saint - Asbury Park, NJ","2004-10-04","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"210","BB King Blues Club and Grill - New York, NY","2004-10-05","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"211","The Steam Pub Co. - Athens, GA","2004-10-14","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"212","Skippers Smoke House - Tampa, FL","2004-10-16","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"213","Jack Rabbits - Jacksonville, FL","2004-10-18","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"214","Grounds for Change - Meadville, PA","2004-10-22","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"215","Casa Nueva - Athens, OH","2004-10-23","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"216","Stella Blue - Asheville, NC","2004-10-29","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"217","Barley's Tavern - Knoxville, TN","2004-11-04","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
"218","Vinyl - Athens, GA","2004-11-05","1","2016-12-09 06:44:53","2016-12-09 06:44:53"
