"1486","1","Video:&nbsp;<a href=""https://www.youtube.com/watch?v=LTosRIEJXHU"">Seth thanks the crew</a>","1","public","1","0"
"1472","1","<p>Warren Haynes &amp; The Avett Brothers Recreate 1986 Jerry Garcia Band Show</p><p><a href=""http://www.jambase.com/article/warren-haynes-avett-brothers-recreate-1986-jerry-garcia-band-show"">Show Review</a><br></p>","1","public","1","0"
"1472","1","<img src=""http://www.asmylifeturnstoasong.com/wp-content/uploads/2016/10/101516-poster--231x300.jpg"" alt="""">","1","public","1","0"
"1472","1","<img src=""http://www.asmylifeturnstoasong.com/wp-content/uploads/2016/10/101516-pete-setlist--235x300.jpg"" alt="""">","1","public","1","0"
